intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
551000,0.00020479145094185483,0.09583660644147683,9.068804724103916e-05,0.00010408124394350546,12.87295081967213,7.0,17.485950036235163,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021819825.1 Planctomycetes bacterium, ASM2181982v1",aeaae020c4114baefed821883e10f194,0.21641791044776118,244000,219,29979000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7603438872556844,0.9518266166665356,0.85608525196111,0.9518266166665356,False,3141,19561620,30178348
346000,0.0001285986243663916,0.0605833956619297,9.031637491628081e-05,3.32688853611205e-05,4.131687242798354,2.0,5.047015990091626,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021826485.1 Proteobacteria bacterium, ASM2182648v1",237d689fe1e109a91ba31244d3f7dd4c,0.0862627773622538,243000,220,29736000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7490166887805385,0.9239994735240771,0.8365080811523078,0.9239994735240771,False,1004,19562624,30178348
335000,0.00012451022879404966,0.028567999039731125,8.845801329248902e-05,0.0006095429743205294,77.28991596638656,8.0,801.7089703200219,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021795795.1 Proteobacteria bacterium, ASM2179579v1",5c72b26e8359f6ab8c2c26838b64a56d,0.04021125915256272,238000,221,29498000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7482364691865077,0.9015274549419359,0.8248819620642218,0.9015274549419359,False,18395,19581019,30178348
228000,8.474129004490545e-05,0.2611683848797251,8.474129004490545e-05,1.2326718480415164e-05,1.631578947368421,1.0,1.0700316268053969,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021795055.1 Thermoplasmata archaeon, ASM2179505v1",02ffdb37eb8066673c0fce485bb4d1ce,0.2611683848797251,228000,222,29270000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7390064486311815,0.957615103633568,0.8483107761323747,0.957615103633568,False,372,19581391,30178348
440000,0.0001635358228936772,0.06955460646735814,8.474129004490545e-05,1.2790627240430788e-05,1.6929824561403508,1.0,2.3992951924981734,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021815825.1 Proteobacteria bacterium, ASM2181582v1",40ad1daa7357d9a583cfc2ad23a487f3,0.1342281879194631,228000,223,29042000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7548462131623029,0.9372726119417212,0.846059412552012,0.9372726119417212,False,386,19581777,30178348
302000,0.00011224504207702389,0.08847497089639116,8.474129004490545e-05,2.1174121260713145e-05,2.8026315789473686,1.0,8.410550605985607,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021828055.1 Actinomycetia bacterium, ASM2182805v1",f711a8c69039dfa7aaf5b9bdb34d4598,0.11719053162592162,228000,224,28814000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7457375947277687,0.9331775345521881,0.8394575646399784,0.9331775345521881,False,639,19582416,30178348
591000,0.00021965834393218911,0.09007936507936508,8.436961772014709e-05,3.7941109301277855e-05,5.044052863436123,4.0,4.166977095178578,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021784205.1 Actinomycetia bacterium, ASM2178420v1",b85ec41e6c2cba73a211205d5f3d1799,0.23452380952380952,227000,225,28587000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7620647290273768,0.954296760779676,0.8581807449035264,0.954296760779676,False,1145,19583561,30178348
243000,9.031637491628081e-05,0.05829249419654372,8.399794539538874e-05,0.00010252383596345301,13.690265486725664,2.5,59.96231554710195,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021844725.1 Actinomycetia bacterium, ASM2184472v1",f94bfe4f3083cb2e3159b74c958c5ddc,0.062677327830797,226000,226,28361000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7405269267075463,0.9145282216504953,0.8275275741790208,0.9145282216504953,False,3094,19586655,30178348
229000,8.511296236966381e-05,0.29521276595744683,8.25112560963553e-05,1.5408398100518956e-05,2.0945945945945947,1.0,2.428262190966801,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021790305.1 Candidatus Micrarchaeota archaeon, ASM2179030v1",e4caf45e27613633c5cd999a74ca43d8,0.3045212765957447,222000,227,28139000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7391107840295976,0.9623709491084608,0.8507408665690293,0.9623709491084608,False,465,19587120,30178348
343000,0.00012748360739211654,0.11449200618875709,8.25112560963553e-05,6.441704496216957e-05,8.756756756756756,5.0,12.421440499232279,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021815935.1 Actinomycetia bacterium, ASM2181593v1",81dc6279f5ba55d3c8a8d40d9767df43,0.17689530685920576,222000,228,27917000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7488063092046588,0.9456551329594597,0.8472307210820593,0.9456551329594597,False,1944,19589064,30178348
445000,0.00016539418451746898,0.07542662116040956,8.213958377159695e-05,1.1895946060400656e-05,1.6244343891402715,1.0,1.9470688659552176,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCF_000021485.1 Acidithiobacillus ferrooxidans ATCC 23270 strain=ATCC 23270, ASM2148v1",095e5d4fc2e3737bb84761daf15ad9bf,0.15187713310580206,221000,229,27696000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7551214061035391,0.9410149620631028,0.8480681840833209,0.9410149620631028,False,359,19589423,30178348
743000,0.0002761525372954594,0.07853025936599424,8.102456679732187e-05,1.6601306340559134e-05,2.2981651376146788,1.0,2.9128151410832896,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021827985.1 bacterium, ASM2182798v1",3728a9a4e93322454c1b794adff6014e,0.2676512968299712,218000,230,27478000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7677120477355326,0.9583728351040081,0.8630424414197704,0.9583728351040081,False,501,19589924,30178348
578000,0.00021482660371033047,0.06834075015893197,7.99095498230468e-05,0.0002769535297293278,38.87441860465116,2.0,179.92928338658726,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021798915.1 Proteobacteria bacterium, ASM2179891v1",e6a5c1b08313f0ab3c3cd38ac61be0eb,0.18372536554354738,215000,231,27263000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7615181523241281,0.9468114907602792,0.8541648215422036,0.9468114907602792,False,8358,19598282,30178348
314000,0.00011670510997412417,0.025221292591245302,7.73078435497383e-05,8.953439068301552e-05,12.990384615384615,2.0,48.65340433821897,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021781255.1 Acidobacteria bacterium, ASM2178125v1",c873d588c7474be530601d094c848ea0,0.03807445131562993,208000,232,27055000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7466755514380206,0.8999408979090839,0.8233082246735522,0.8999408979090839,False,2702,19600984,30178348
613000,0.000227835135076873,0.0867908552074513,7.619282657546323e-05,1.646876098055467e-05,2.424390243902439,1.0,7.140430419758812,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021795275.1 Nitrospirae bacterium, ASM2179527v1",07d2d62ce197be02cc6d1fd0b82919af,0.2595258255715495,205000,233,26850000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7629637311966079,0.9574202292083223,0.8601919802024651,0.9574202292083223,False,497,19601481,30178348
211000,7.842286052401338e-05,0.0977587029089175,7.619282657546323e-05,9.311311540313605e-06,1.3707317073170733,1.0,0.7771881469913925,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021798855.1 Firmicutes bacterium, ASM2179885v1",9bc0ef90719ee22ec8f6c5ffa61cd679,0.100619933237959,205000,234,26645000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7371615373314787,0.928599652759379,0.8328805950454288,0.928599652759379,False,281,19601762,30178348
372000,0.0001382621048101089,0.08789314950452391,7.582115425070488e-05,0.002819538034354962,417.1029411764706,292.5,460.8652286850867,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021792975.1 Proteobacteria bacterium, ASM2179297v1",3659017f56028faf54798501948f6eb6,0.16027574321413185,204000,235,26441000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7507693834450634,0.9426502220705654,0.8467098027578144,0.9426502220705654,False,85089,19686851,30178348
354000,0.00013157200296445845,0.08450704225352113,7.582115425070488e-05,2.5349300100853765e-05,3.75,2.0,5.122159662470816,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021799015.1 Proteobacteria bacterium, ASM2179901v1",1b9fcbe4d0999393d0d953ec7c80d48f,0.14664457332228667,204000,236,26237000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7495691868662211,0.9399513040075922,0.8447602454369066,0.9399513040075922,False,765,19687616,30178348
1760000,0.0006541432915747088,0.0308868501529052,7.507780960118816e-05,0.0004764674328760474,71.18316831683168,80.0,51.17134015567801,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCF_000017205.1 Pseudomonas aeruginosa PA7 strain=PA7, ASM1720v1",3f469be099869ecf6a0b1093fb97aad5,0.2691131498470948,202000,237,26035000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7893684617602509,0.9585412428224201,0.8739548522913355,0.9585412428224201,False,14379,19701995,30178348
1553000,0.0005772071203497288,0.12363168061815841,7.136108635360459e-05,0.0012298883954814227,193.3125,12.0,2476.8684437733905,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021828745.1 Proteobacteria bacterium, ASM2182874v1",0aba02c36a2148cc2fdcd8501c99b595,1.0,192000,238,25843000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7861887561701743,1.0,0.8930943780850871,1.0,False,37116,19739111,30178348
190000,7.061774170408787e-05,0.3059581320450886,7.061774170408787e-05,1.1100673900373871e-05,1.763157894736842,1.0,1.1569972598410845,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021810685.1 Candidatus Micrarchaeota archaeon, ASM2181068v1",a93477dc3db333dc13b0b7fdda89a62c,0.3059581320450886,190000,239,25653000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7346728562022941,0.9625170950103962,0.8485949756063451,0.9625170950103962,False,335,19739446,30178348
186000,6.913105240505444e-05,0.12559402579769177,6.875938008029609e-05,7.952721600267848e-06,1.2972972972972974,1.0,0.5725648725130966,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021802055.1 Thermoplasmata archaeon, ASM2180205v1",e7e823239a2adc3a5181cb717b1e34b8,0.12627291242362526,185000,240,25468000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7341687735025483,0.9354272266209042,0.8347980000617262,0.9354272266209042,False,240,19739686,30178348
185000,6.875938008029609e-05,0.21662763466042154,6.875938008029609e-05,8.84740278029798e-06,1.4432432432432432,1.0,0.7339417977294564,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021850805.1 Candidatus Micrarchaeota archaeon, ASM2185080v1",9e2ce91f2b42e1d3ddaa62a247797f7f,0.21662763466042154,185000,241,25283000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7340411138695304,0.9518563571458237,0.842948735507677,0.9518563571458237,False,267,19739953,30178348
184000,6.838770775553774e-05,0.1497152156224573,6.838770775553774e-05,8.51603938028682e-06,1.3967391304347827,1.0,0.6758169109784552,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021777215.1 bacterium, ASM2177721v1",f2dcb6a5c00d8fee30654a420333d582,0.1497152156224573,184000,242,25099000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7339127846896626,0.9405798605025719,0.8372463225961173,0.9405798605025719,False,257,19740210,30178348
196000,7.284777565263801e-05,0.052451539338654506,6.838770775553774e-05,1.3320808680448644e-05,2.1847826086956523,2.0,1.8558330358868083,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021835265.1 Thermoplasmata archaeon, ASM2183526v1",9dfbcdbbd1bd1e8999e1c7c3d80e768e,0.055872291904218926,184000,243,24915000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7354100455026895,0.9111439240691157,0.8232769847859026,0.9111439240691157,False,402,19740612,30178348
252000,9.366142583910603e-05,0.07061592781482935,6.69010184565043e-05,1.1332628280381682e-05,1.9,1.0,1.5531330342962326,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021798235.1 Acidobacteria bacterium, ASM2179823v1",5f1ee56da83950233ee61afb266cefc4,0.09886229894076108,180000,244,24735000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7413961855180771,0.9280719262360866,0.8347340558770818,0.9280719262360866,False,342,19740954,30178348
286000,0.00010629828488089018,0.04025944978751957,6.69010184565043e-05,0.00027387185010922403,45.916666666666664,10.5,123.44444881988191,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021805025.1 Acidobacteria bacterium, ASM2180502v1",ba206ae91970b8215f7cf38c7279ec4a,0.06396779244016998,180000,245,24555000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7444292476467583,0.9151296457784998,0.829779446712629,0.9151296457784998,False,8265,19749219,30178348
597000,0.00022188837788073926,0.046719160104986876,6.615767380698759e-05,3.7344655181257765e-05,6.331460674157303,3.0,18.354107984015535,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021808105.1 Planctomycetes bacterium, ASM2180810v1",cfb0a89e01bd7bbf3a36290ecdcdf7e7,0.15669291338582678,178000,246,24377000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7623130820346832,0.9419630130004604,0.8521380475175717,0.9419630130004604,False,1127,19750346,30178348
481000,0.00017877438820876982,0.0740895772289661,6.578600148222923e-05,1.7330305820583686e-05,2.9548022598870056,2.0,4.525906856145337,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021793515.1 Actinomycetia bacterium, ASM2179351v1",f9fc7cdbd4f1ae34a335f5f8413171d0,0.20133947258267057,177000,247,24200000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.757018726060516,0.9496117821299318,0.8533152540952239,0.9496117821299318,False,523,19750869,30178348
414000,0.0001538723424499599,0.029939077458659705,6.392763985843745e-05,6.865849648231242e-05,12.046511627906977,3.0,68.96340569490867,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021793595.1 Acidobacteria bacterium, ASM2179359v1",0837cf921012f67bae8dd9f6fa0489c0,0.07206266318537859,172000,248,24028000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.753364548527879,0.9186539472089966,0.8360092478684378,0.9186539472089966,False,2072,19752941,30178348
266000,9.886483838572302e-05,0.05979020979020979,6.35559675336791e-05,2.6243981280883897e-05,4.631578947368421,3.0,5.5386940180022455,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021815835.1 Proteobacteria bacterium, ASM2181583v1",6d83ed3f850c5aaaf13119e99980b424,0.09300699300699301,171000,249,23857000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7426903857873471,0.9262459238664159,0.8344681548268815,0.9262459238664159,False,792,19753733,30178348
205000,7.619282657546323e-05,0.04245283018867924,6.35559675336791e-05,3.707956446124884e-05,6.543859649122807,2.0,11.462224009988438,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021817985.1 Proteobacteria bacterium, ASM2181798v1",4d147fb4eae079f5ae8e7519a7b4ebff,0.05089374379344588,171000,250,23686000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7364758644905495,0.9084049597771089,0.8224404121338291,0.9084049597771089,False,1119,19754852,30178348
919000,0.0003415668664529303,0.02464788732394366,6.244095055940402e-05,2.6608481020896173e-05,4.779761904761905,2.0,14.170066368782175,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_008807415.1 Pseudomonas denitrificans (nom. rej.) strain=BG1, ASM880741v1",5e00f039ffae89439fd18ed20b4c9c53,0.13482981220657278,168000,251,23518000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7729949143330507,0.9374078334353645,0.8552013738842076,0.9374078334353645,False,803,19755655,30178348
167000,6.206927823464566e-05,0.051718798389594305,6.206927823464566e-05,8.01899428027008e-06,1.4491017964071857,1.0,0.7865537857648163,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_017537025.1 Sediminibacterium sp., ASM1753702v1",1923f7291d62cedd78465bf08d2eb598,0.051718798389594305,167000,252,23351000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7316213071118116,0.9088763190432665,0.820248813077539,0.9088763190432665,False,242,19755897,30178348
428000,0.0001590757549965769,0.048858981860737276,6.206927823464566e-05,0.00019199195396646629,34.69461077844311,4.0,90.98046856099965,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021809525.1 Proteobacteria bacterium, ASM2180952v1",68143c53c97a91193f5ef642da6109cd,0.12521942656524282,167000,253,23184000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7541732019547409,0.9351744562797284,0.8446738291172347,0.9351744562797284,False,5794,19761691,30178348
179000,6.652934613174595e-05,0.07267188859878156,6.206927823464566e-05,2.7039253440910683e-05,4.88622754491018,3.0,6.3116840248590105,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021832495.1 bacterium, ASM2183249v1",a2a7c5a30c3aa0492d114de8e28e8c9d,0.07789382071366406,167000,254,23017000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7332608401744969,0.9209626815973276,0.8271117608859122,0.9209626815973276,False,816,19762507,30178348
192000,7.136108635360459e-05,0.08379606259464917,6.16976059098873e-05,2.697298076090845e-05,4.903614457831325,1.0,20.359192860318565,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021828545.1 Actinomycetia bacterium, ASM2182854v1",ab629d4f31b4c673054f705d73f0d987,0.09692074709742554,166000,255,22851000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7349210587574615,0.927478319038725,0.8311996888980933,0.927478319038725,False,814,19763321,30178348
470000,0.00017468599263642791,0.09534883720930233,6.095426126037059e-05,8.085266960272311e-05,14.878048780487806,1.0,59.45594602850047,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021802025.1 Actinomycetia bacterium, ASM2180202v1",b29a942856b0d9da15ddf5e7d4960088,0.27325581395348836,164000,256,22687000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7564539914302557,0.9590137184989613,0.8577338549646085,0.9590137184989613,False,2440,19765761,30178348
378000,0.00014049213875865903,0.054318488529014844,5.983924428609552e-05,2.8530388740960903e-05,5.3478260869565215,2.0,9.360456583309125,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021809235.1 Acidobacteria bacterium, ASM2180923v1",eaa86e6f4c2ba99b4acce12e452e39e1,0.12753036437246965,161000,257,22526000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7511569856071368,0.9357262777501575,0.8434416316786472,0.9357262777501575,False,861,19766622,30178348
191000,7.098941402884624e-05,0.0618042226487524,5.983924428609552e-05,7.356267480247759e-06,1.3788819875776397,1.0,0.8261570044555432,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021841585.1 Proteobacteria bacterium, ASM2184158v1",45555df9a60e21a64ddcb7c37c95df3b,0.07332053742802304,161000,258,22365000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7347972718740343,0.9191668975275438,0.826982084700789,0.9191668975275438,False,222,19766844,30178348
508000,0.00018880954097724546,0.052011776251226695,5.9095899636578804e-05,2.697298076090845e-05,5.119496855345912,2.0,25.317447380911254,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021849435.1 Actinomycetia bacterium, ASM2184943v1",1804db59b047ac83de69567811aec16f,0.16617598953222112,159000,259,22206000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7583535775205039,0.9437501661205222,0.8510518718205131,0.9437501661205222,False,814,19767658,30178348
169000,6.281262288416237e-05,0.04932453660069117,5.8352554987062085e-05,8.052130620271196e-06,1.5477707006369428,1.0,2.1869498867816826,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021848545.1 Proteobacteria bacterium, ASM2184854v1",d0b2ab56d9d80df97b58559de6265a7c,0.053094564875903236,157000,260,22049000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7319023249495739,0.9096463532398278,0.8207743390947009,0.9096463532398278,False,243,19767901,30178348
422000,0.00015684572104802675,0.03901697491765898,5.723753801278701e-05,0.0001436791702448391,28.155844155844157,7.0,37.276629959942966,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021847105.1 Proteobacteria bacterium, ASM2184710v1",682fe40f03ef93766e5d180d316559ee,0.106916645553585,154000,261,21895000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7538298179605815,0.9304196661471134,0.8421247420538474,0.9304196661471134,False,4336,19772237,30178348
368000,0.00013677541551107547,0.0417462482946794,5.686586568802866e-05,3.244047686109259e-05,6.398692810457517,5.0,5.91700757844811,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021818445.1 Planctomycetes bacterium, ASM2181844v1",5280ec117b0d70983ccf66eef520fdc3,0.10040927694406548,153000,262,21742000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7505076063576205,0.9285368761911997,0.8395222412744101,0.9285368761911997,False,979,19773216,30178348
164000,6.095426126037059e-05,0.09473684210526316,5.686586568802866e-05,7.190585780242179e-06,1.4183006535947713,1.0,0.7012069807616392,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021831025.1 bacterium, ASM2183102v1",131ec501a64fd2dd31434889d2f86002,0.10154798761609907,153000,263,21589000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7311936134360552,0.9288747114437393,0.8300341624398972,0.9288747114437393,False,217,19773433,30178348
525000,0.00019512797049813755,0.034013605442176874,5.5750848713753586e-05,1.928534988064953e-05,3.88,1.0,9.15053368206831,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021785095.1 Actinomycetia bacterium, ASM2178509v1",749cfbe1bc71b347d79ecb86a038957e,0.11904761904761904,150000,264,21439000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7591592498483304,0.933650940787753,0.8464050953180418,0.933650940787753,False,582,19774015,30178348
212000,7.879453284877173e-05,0.0477717217056749,5.537917638899523e-05,0.00018218359732613594,36.899328859060404,51.0,32.00791533113133,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021810205.1 Actinomycetia bacterium, ASM2181020v1",e4252280a3833f539c51e63ee561ae82,0.06797050336646361,149000,265,21290000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7372739782877472,0.9169231103055413,0.8270985442966443,0.9169231103055413,False,5498,19779513,30178348
149000,5.537917638899523e-05,0.24149108589951376,5.537917638899523e-05,8.118403300273427e-06,1.6442953020134228,1.0,0.9698392968889277,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021810375.1 Candidatus Micrarchaeota archaeon, ASM2181037v1",ed5e4d2b3464c542fb5dbbb1f5d7c0a0,0.24149108589951376,149000,266,21141000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7289346526376886,0.9551983949170966,0.8420665237773926,0.9551983949170966,False,245,19779758,30178348
148000,5.5007504064236874e-05,0.03483992467043315,5.5007504064236874e-05,6.627268000223207e-06,1.3513513513513513,1.0,0.8126106150471842,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021807585.1 Planctomycetes bacterium, ASM2180758v1",8ca4ae3dde9e01eaf7606e740a9f3cb1,0.03483992467043315,148000,267,20993000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7287763256602635,0.8973672848513868,0.8130718052558252,0.8973672848513868,False,200,19779958,30178348
555000,0.00020627814024088827,0.15010141987829614,5.5007504064236874e-05,2.2764665580766714e-05,4.641891891891892,3.0,3.9864807604173262,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021845465.1 Candidatus Micrarchaeota archaeon, ASM2184546v1",611400f204712005a829f66f897ad77f,0.5628803245436106,148000,268,20845000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7605213208241652,0.9816324475551849,0.871076884189675,0.9816324475551849,False,687,19780645,30178348
257000,9.55197874628978e-05,0.042467718794835005,5.5007504064236874e-05,3.784170028127451e-05,7.716216216216216,3.5,9.035994493899999,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021846485.1 Actinomycetia bacterium, ASM2184648v1",00ba0b5a8e92446c39356829c4c1c4e9,0.07374461979913917,148000,269,20697000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7418662121547079,0.919337916663523,0.8306020644091154,0.919337916663523,False,1142,19781787,30178348
366000,0.00013603207086155874,0.10380116959064327,5.277747011568673e-05,8.582312060289053e-06,1.823943661971831,1.0,1.4256172163418384,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021788495.1 bacterium, ASM2178849v1",7816dc07ec48268a98e0f9855cc75dca,0.2675438596491228,142000,270,20555000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7503756834429336,0.9583604230853405,0.8543680532641371,0.9583604230853405,False,259,19782046,30178348
361000,0.00013417370923776695,0.05505661850839516,5.240579779092837e-05,1.2392991160417397e-05,2.652482269503546,2.0,1.8139952989798764,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021782675.1 Acidobacteria bacterium, ASM2178267v1",09ee9a37a68efadb25dda29a202bf577,0.14096056228035925,141000,271,20414000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7500427992711466,0.9387534287195013,0.8443981139953239,0.9387534287195013,False,374,19782420,30178348
901000,0.00033487676460727984,0.053578262533486416,5.2034125466170016e-05,0.00013261163268446635,28.585714285714285,4.0,83.84066399293071,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021823045.1 Actinomycetia bacterium, ASM2182304v1",bbf0c010c8b8d60cc75454cd2507351b,0.344814389590509,140000,272,20274000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7725018294778974,0.9662364116153042,0.8693691205466008,0.9662364116153042,False,4002,19786422,30178348
